what is 1 % of 2 ?	x = ( 1 * 0.01 ) * 2
joan has 1 blue balloons , sally has 3 blue balloons , and jessica has 2 blue balloons . how many blue balloons do they have in total ?	1 + 3 + 2 = x
sandy worked 1 hours in the last 2 days . assuming that she worked the same amount of hours each day , how long did she work each day ?	1 / 2 = x
melanie goes fishing with tom . melanie catches 1 trout . tom catches 2 times as many trout as melanie . how many trout did tom catch ?	1 * 2 = x
mary loves eating fruits . mary paid $ 2 for berries , $ 1 for apples , and $ 3 for peaches . in total , how much money did she spend ?	2 + 1 + 3 = x
there is 1 of a cup of oil in scarlett's measuring cup . if scarlett adds 2 of a cup more , how much oil will be in the measuring cup ?	1 + 2 = x
scarlett made a fruit salad with 1 of a pound of melon and 2 of a pound of berries . how many pounds of fruit did scarlett use in all ?	1 + 2 = x
annie has 2 apples . she gets 2 more from nathan . later , annie buys 1 crayons at the store . how many apples does annie have in all ?	x = ( 2 + 2 )
lansing has 1 elementary schools . there are 2 students in each school . how many elementary students are there altogether in lansing ?	x = ( 1 * 2 )
jonah added 1 cup of yellow raisins and 2 cup of black raisins to a batch of trail mix . how many cups of raisins did jonah add in all ?	x = 1 + 2
while making pastries , a bakery used 1 bag of wheat flour and 2 bag of white flour . how many bags of flour did the bakery use in all ?	x = 1 + 2
after paying 3 dollars for the pie , mary has 2 dollars , her friend has 1 dollars . how much money did she have before buying the pie ?	x - 3 = 2
fred picked 4 limes , alyssa picked 1 limes , and nancy picked 3 limes and 2 pears , at the farm . how many limes were picked in total ?	x = 4 + 1 + 3
how many yards of material from a 1 yard length of cloth remains after 3 pieces each 2 yards long and 4 pieces each 5 long are removed ?	x = ( 1 - ( 3 * 2 ) ) - ( 4 * 5 )
a furniture store marks up items 1 % . it the furniture store buys a couch for 2 dollars , what will the selling price be , in dollars ?	x = 2 + ( ( 2 * 1 ) * 0.01 )
the enrollment in a school this year is 1 . this is an increase of 2 % over last year 's enrollment . how many were enrolled last year ?	x * ( 1.0 + ( 2 * 0.01 ) ) = 1
the school is planning a field trip . there are 2 students and 1 seats on each school bus . how many buses are needed to take the trip ?	x = ( 2 / 1 )
the school is planning a field trip . there are 1 students and 2 seats on each school bus . how many buses are needed to take the trip ?	x = ( 1 / 2 )
there are 2 students in the class and 1 apples . if the apples are divided equally among the students , how many does each student get ?	x = ( 1 / 2 )
the school is planning a field trip . there are 1 students and 2 seats on each school bus . how many buses are needed to take the trip ?	x = ( 1 / 2 )
the school is planning a field trip . there are 2 students and 1 seats on each school bus . how many buses are needed to take the trip ?	x = ( 2 / 1 )
the school is planning a field trip . there are 1 students and 2 seats on each school bus . how many buses are needed to take the trip ?	x = ( 1 / 2 )
kimberly has 2 skittles . she buys 3 more . later , kimberly buys 1 oranges at the store . how many skittles does kimberly have in all ?	x = ( 2 + 3 )
kimberly has 2 skittles . she buys 3 more . later , kimberly buys 1 oranges at the store . how many skittles does kimberly have in all ?	x = ( 2 + 3 )
lucy went to the grocery store . she bought 2 packs of cookies and 1 packs of noodles . how many packs of groceries did she buy in all ?	x = ( 2 + 1 )
our class got 1 books from the library . then we got 2 more books from the library . how many books did our class get from the library ?	x = ( 1 + 2 )
2 birds were sitting in a tree . some more fly up to the tree . then there were 1 birds in the tree . how many more fly up to the tree ?	x = ( 1 - 2 )
my car gets 1 miles per gallon of gas . if grandma's house is 2 miles away , how many gallons of gas would it take to get to her house ?	x = ( 2 / 1 )
last year , 2 people were born in a country , and 1 people immigrated to it . how many new people began living in the country last year ?	x = 2 + 1
of 3 students in a classroom , 2 like grape juice , 4 like orange juice , and 1 like both juices . how many students like neither juice ?	( ( 2 + 4 ) - 1 ) + x = 3
a mechanic charged 3 dollars an hour , plus 1 dollars for the parts . if the total bill was 2 dollars , how many hours did the job take ?	( 3 * x ) + 1 = 2
at the schools book fair sam bought 2 adventure books and 1 mystery books . if 3 of the books were used , how many new books did he buy ?	x = ( ( 2 + 1 ) - 3 )
a teacher had 3 worksheets to grade . if she graded 2 , but then another 1 were turned in , how many worksheets would she have to grade ?	x = ( ( 3 + 1 ) - 2 )
a book store had 3 books in the bargin bin . if they sold 1 books , but then put 2 more in the bin , how many books would be in the bin ?	x = ( ( 3 + 2 ) - 1 )
a teacher had 3 worksheets to grade . if she graded 1 , but then another 2 were turned in , how many worksheets would she have to grade ?	x = ( ( 3 + 2 ) - 1 )
a teacher had 2 worksheets to grade . if she graded 1 , but then another 3 were turned in , how many worksheets would she have to grade ?	x = ( ( 2 + 3 ) - 1 )
a book store had 3 books in the bargin bin . if they sold 2 books , but then put 1 more in the bin , how many books would be in the bin ?	x = ( ( 3 + 1 ) - 2 )
a teacher had 2 worksheets to grade . if she graded 1 , but then another 2 were turned in , how many worksheets would she have to grade ?	x = ( ( 2 + 2 ) - 1 )
at the hardware store , 1 of the nails are size 2d and 2 of the nails are size 4d . what fraction of the nails are either size 2d or 4d ?	1 + 2 = x
brennan had 1 grams of pepper . then he used 2 grams of the pepper to make some scrambled eggs . how much pepper does brennan have left ?	1 - 2 = x
a mechanic charged 3 dollars an hour , plus 1 dollars for the parts . if the total bill was 2 dollars , how many hours did the job take ?	( 3 * x ) + 1 = 2
evelyn has 3 marbles . she gets 1 more from henry . later , evelyn buys 2 cards at the store . how many marbles does evelyn have in all ?	x = ( 3 + 1 )
daniel had some noodles . he gave 1 noodles to william . now daniel only has 2 noodles . how many noodles did daniel have to begin with ?	x = ( 1 + 2 )
2 birds were sitting in a tree . some more fly up to the tree . then there were 1 birds in the tree . how many more flew up to the tree ?	x = ( 1 - 2 )
beth has 2 packs of crayons . each pack has 1 crayons in it . she also has 3 extra crayons . how many crayons does beth have altogether ?	x = ( 2 * 1 )
sally found 1 seashells , tom found 3 seashells , and jessica found 2 seashells on the beach . how many seashells did they find together ?	x = 1 + 3 + 2
craig walked 2 mile from school to david 's house and 1 mile from david 's house to his own house . how many miles did craig walk in all ?	x = 2 + 1
this afternoon craig left school , rode the bus 1 miles , and then walked 2 mile to get home . how much farther did craig ride than walk ?	x = 1 - 2
if 2 is added to a number and then subtracted from the same number , the product of the sum and the difference is 1 . what is the number ?	( 2 + x ) * ( x - 2 ) = 1
ned had 3 video games but 2 of them weren't working . if he wanted to sell the working games for $ 1 each , how much money could he earn ?	x = ( 1 * ( 3 - 2 ) )
a pet store had 1 puppies . in one day they sold 2 of them and put the rest into cages with 3 in each cage . how many cages did they use ?	x = ( ( 1 - 2 ) / 3 )
a pet store had 2 puppies . in one day they sold 3 of them and put the rest into cages with 1 in each cage . how many cages did they use ?	x = ( ( 2 - 3 ) / 1 )
a pet store had 1 puppies . in one day they sold 3 of them and put the rest into cages with 2 in each cage . how many cages did they use ?	x = ( ( 1 - 3 ) / 2 )
a pet store had 2 puppies . in one day they sold 3 of them and put the rest into cages with 1 in each cage . how many cages did they use ?	x = ( ( 2 - 3 ) / 1 )
a pet store had 2 puppies . in one day they sold 1 of them and put the rest into cages with 3 in each cage . how many cages did they use ?	x = ( ( 2 - 1 ) / 3 )
a pet store had 1 puppies . in one day they sold 2 of them and put the rest into cages with 3 in each cage . how many cages did they use ?	x = ( ( 1 - 2 ) / 3 )
sally found 1 seashells , tom found 3 seashells , and jessica found 2 seashells on the beach . how many seashells did they find together ?	1 + 3 + 2 = x
sara goes fishing with melanie . sara catches 2 trout . melanie catches 1 times as many trout as sara . how many trout did melanie catch ?	2 * 1 = x
mike joined his school's band . he bought a trumpet for $ 1 , and a song book which was $ 2 . how much did mike spend at the music store ?	1 + 2 = x
at lindsey's vacation wear , 2 of the garments are bikinis and 1 are trunks . what fraction of the garments are either bikinis or trunks ?	2 + 1 = x
the ferris wheel in paradise park has 2 seats . each seat can hold 1 people . how many people can ride the ferris wheel at the same time ?	2 * 1 = x
there are 1 students in the class and 2 tickets . if the tickets are divided equally among the students , how many does each student get ?	x = ( 2 / 1 )
lemon heads come in packages of 1 . louis ate 2 lemon heads . how many whole boxes did he eat and how many lemon heads does he have left ?	x = ( 2 / 1 )
lemon heads come in packages of 1 . louis ate 2 lemon heads . how many whole boxes did he eat and how many lemon heads does he have left ?	x = ( 2 / 1 )
lemon heads come in packages of 1 . louis ate 2 lemon heads . how many whole boxes did he eat and how many lemon heads does he have left ?	x = ( 2 / 1 )
there are 1 erasers in a box . jane has 3 erasers in a bag . doris takes 2 erasers out of the box . how many erasers are left in the box ?	x = ( 1 - 2 )
there are 1 candies in a box . lisa has 2 candies in a bag . diana takes 3 candies out of the box . how many candies are left in the box ?	x = ( 1 - 3 )
jovana filled her bucket with 2 pounds of shells . if she adds 1 more pounds of shell to fill her bucket , how many pounds does she have ?	x = ( 2 + 1 )
each of farmer cunningham 's 1 lambs is either black or white . there are 2 white ones . how many of farmer cunningham 's lambs are black ?	x = 1 - 2
mandy made an apple pie . she used 2 tablespoon of cinnamon and 1 tablespoon of nutmeg . how much more cinnamon than nutmeg did mandy use ?	x = 2 - 1
at a pizza party , mason and his friends drank 1 bottles of lemon - lime soda and 1 bottles of cola . how much soda did they drink in all ?	x = 1 + 1
mike picked 4 apples , nancy picked 1 apples , and keith picked 3 apples and 2 pears , at the farm . how many apples were picked in total ?	x = 4 + 1 + 3
jordan builds a model '52 mustang . if the model car is 3 inches long and the scale is 1 to 2 , how many inches would the real mustang be ?	3 * 2 = x
a car rented for 3 dollars per day plus 4 dollars per mile . julia paid 2 dollars for a 1 - day rental . how far did she drive , in miles ?	3 + ( 4 * x ) = 2
on 3 consecutive passes , a football team gain 2 yards , loses 4 yards , gains 1 yards . what number represents the total net net yardage ?	x = ( 2 - 4 ) + 1
amy had 1 music files and 2 video files on her flash drive . if she deleted 3 of the files , how many files were still on her flash drive ?	x = ( ( 1 + 2 ) - 3 )
luke had 1 dollars in january . by march he had spent 2 dollars . if he got another 3 dollars from his mom , how much money would he have ?	x = ( ( 1 + 3 ) - 2 )
april's discount flowers was having a sale where each flower was 3 dollars . if zoe bought 1 roses and 2 daisies , how much did she spend ?	x = ( 3 * ( 1 + 2 ) )
mike had 2 video games but 1 of them weren't working . if he wanted to sell the working games for $ 3 each , how much money could he earn ?	x = ( 3 * ( 2 - 1 ) )
dave had 1 video games but 3 of them weren't working . if he wanted to sell the working games for $ 2 each , how much money could he earn ?	x = ( 2 * ( 1 - 3 ) )
mike had 3 video games but 1 of them weren't working . if he wanted to sell the working games for $ 2 each , how much money could he earn ?	x = ( 2 * ( 3 - 1 ) )
justin needs 2 paper plates for a birthday party . he already has 1 blue plates and 3 red plates . how many more plates should justin buy ?	2 - ( 1 + 3 ) = x
at a pizza party , mason and his friends drank 1 bottles of lemon - lime soda and 1 bottles of cola . how much soda did they drink in all ?	1 + 1 = x
there are 2 erasers in a box . ernest has 1 erasers in a bag . mark takes 2 erasers out of the box . how many erasers are left in the box ?	x = ( 2 - 2 )
dan found 1 seashells on the beach , he gave jessica some of his seashells . he has 2 seashell . how many seashells did he give to jessica ?	1 - x = 2
