Your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .	neutral
Murphy and Wilson actually make a pretty good team ... but the project surrounding them is distressingly rote .	negative
... a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 1920 's ... The film 's ending has a `` What was it all for ? ''	negative
What 's so fun about this silly , outrageous , ingenious thriller is the director 's talent .	positive
Satin Rouge is not a new , or inventive , journey , but it 's encouraging to see a three-dimensional , average , middle-aged woman 's experience of self-discovery handled with such sensitivity .	positive
Compulsively watchable , no matter how degraded things get .	positive
Peralta captures , in luminous interviews and amazingly evocative film from three decades ago , the essence of the Dogtown experience .	positive
Berling and Béart ... continue to impress , and Isabelle Huppert ... again shows uncanny skill in getting under the skin of her characters .	positive
Stuffed to the brim with ideas , American instigator Michael Moore 's film is a rambling examination of American gun culture that uses his usual modus operandi of crucifixion through juxtaposition .	positive
Photographed with melancholy richness and eloquently performed yet also decidedly uncinematic .	neutral
It would n't matter so much that this arrogant Richard Pryor wannabe 's routine is offensive , puerile and unimaginatively foul-mouthed if it was at least funny .	negative
Despite the film 's bizarre developments , Hoffman keeps us riveted with every painful nuance , unexpected flashes of dark comedy and the character 's gripping humanity .	positive
Nohe 's documentary about the event is sympathetic without being gullible : He is n't blind to the silliness , but also captures moments of spontaneous creativity and authentic co-operative interaction .	positive
The campy results make Mel Brooks ' Borscht Belt schtick look sophisticated .	positive
At the end , when the now computerized Yoda finally reveals his martial artistry , the film ascends to a kinetic life so teeming that even cranky adults may rediscover the quivering kid inside .	positive
The dominant feeling is something like nostalgia . '	neutral
White Oleander may leave you rolling your eyes in the dark , but that does n't mean you wo n't like looking at it .	positive
It 's a glorious spectacle like those D.W. Griffith made in the early days of silent film .	positive
Dull , a road-trip movie that 's surprisingly short of both adventure and song .	negative
There 's something unintentionally comic in the film 's drumbeat about authenticity , given the stale plot and pornographic way the film revels in swank apartments , clothes and parties .	negative
Works better in the conception than it does in the execution ... winds up seeming just a little too clever .	negative
And the positive change in tone here seems to have recharged him .	positive
the Venezuelans say things like `` si , pretty much '' and `` por favor , go home '' when talking to Americans .	neutral
( Seagal 's ) strenuous attempt at a change in expression could very well clinch him this year 's Razzie .	negative
Director Uwe Boll and writer Robert Dean Klein fail to generate any interest in an unsympathetic hero caught up in an intricate plot that while cleverly worked out , can not overcome blah characters .	negative
A venturesome , beautifully realized psychological mood piece that reveals its first-time feature director 's understanding of the expressive power of the camera .	positive
In XXX , Diesel is that rare creature -- an action hero with table manners , and one who proves that elegance is more than tattoo deep .	positive
Writer/director Alexander Payne ( Election ) and his co-writer Jim Taylor brilliantly employ their quirky and fearless ability to look American angst in the eye and end up laughing .	positive
Quelle surprise !	neutral
A minor film with major pleasures from Portuguese master Manoel de Oliviera ...	positive
The good is very , very good ... The rest runs from mildly unimpressive to despairingly awful .	neutral
Seagal is painfully foolish in trying to hold onto what 's left of his passe ' chopsocky glory .	negative
Aimed squarely at the least demanding of demographic groups : very small children who will be delighted simply to spend more time with familiar cartoon characters .	neutral
The sight of the spaceship on the launching pad is duly impressive in IMAX dimensions , as are shots of the astronauts floating in their cabins .	positive
